#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
27,Sun Apr 05 17:09:30 EDT 2020,93,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest3 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,LevelTest2 LevelTest4 , ,
28,Sun Apr 05 17:11:17 EDT 2020,93,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest3 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,LevelTest2 LevelTest4 , ,
29,Sun Apr 05 17:17:13 EDT 2020,75,-18,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest2 InsertTest4 LevelTest2+ OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 SizeTest1 SizeTest2 SizeTest3 , ,InsertTest1- InsertTest3- LevelTest1- LevelTest3- LevelTest4 RemoveTest3- RemoveTest4- , ,
30,Sun Apr 05 17:17:31 EDT 2020,93,18,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1+ InsertTest2 InsertTest3+ InsertTest4 LevelTest1+ LevelTest3+ OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3+ RemoveTest4+ SizeTest1 SizeTest2 SizeTest3 , ,LevelTest2- LevelTest4 , ,
31,Fri May 01 22:19:40 EDT 2020,93,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest3 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,LevelTest2 LevelTest4 , ,
32,Fri May 01 22:20:47 EDT 2020,41,-52,Assignment4Suite,ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 LevelTest1 LevelTest3 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest2 , ,ContainsTest1- GetMaxTest3- GetMinTest1- GetMinTest2- GetMinTest3- InsertTest1- InsertTest2- InsertTest3- InsertTest4- LevelTest2 LevelTest4 RemoveTest1- RemoveTest3- RemoveTest4- SizeTest1- SizeTest2- SizeTest3- , ,
33,Fri May 01 22:21:25 EDT 2020,93,52,Assignment4Suite,ContainsTest1+ ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3+ GetMinTest1+ GetMinTest2+ GetMinTest3+ InsertTest1+ InsertTest2+ InsertTest3+ InsertTest4+ LevelTest1 LevelTest3 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1+ RemoveTest2 RemoveTest3+ RemoveTest4+ SizeTest1+ SizeTest2+ SizeTest3+ , ,LevelTest2 LevelTest4 , ,
34,Fri May 01 22:24:13 EDT 2020,41,-52,Assignment4Suite,ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 LevelTest1 LevelTest3 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest2 , ,ContainsTest1- GetMaxTest3- GetMinTest1- GetMinTest2- GetMinTest3- InsertTest1- InsertTest2- InsertTest3- InsertTest4- LevelTest2 LevelTest4 RemoveTest1- RemoveTest3- RemoveTest4- SizeTest1- SizeTest2- SizeTest3- , ,
35,Fri May 01 22:24:55 EDT 2020,34,-7,Assignment4Suite,ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest2 , ,ContainsTest1 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1- LevelTest2 LevelTest3- LevelTest4 RemoveTest1 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,
36,Fri May 01 22:25:42 EDT 2020,34,0,Assignment4Suite,ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest2 , ,ContainsTest1 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 RemoveTest1 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,
37,Fri May 01 22:26:18 EDT 2020,37,3,Assignment4Suite,ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest2 SizeTest3+ , ,ContainsTest1 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 RemoveTest1 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 , ,
38,Fri May 01 22:26:38 EDT 2020,34,-3,Assignment4Suite,ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest2 , ,ContainsTest1 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest2 LevelTest3 LevelTest4 RemoveTest1 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3- , ,
39,Fri May 01 22:27:13 EDT 2020,55,21,Assignment4Suite,ContainsTest1+ ContainsTest2 ContainsTest3 GetMaxTest1 GetMaxTest2 GetMinTest1+ GetMinTest2+ InsertTest1+ InsertTest2+ InsertTest3+ InsertTest4+ OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 SizeTest1+ , ,ContainsTest4- GetMaxTest3 GetMinTest3 LevelTest1 LevelTest2 LevelTest3 LevelTest4 RemoveTest1 RemoveTest2- RemoveTest3 RemoveTest4 SizeTest2 SizeTest3 , ,
40,Fri May 01 22:27:27 EDT 2020,55,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 GetMaxTest1 GetMaxTest2 GetMinTest1 GetMinTest2 InsertTest1 InsertTest2 InsertTest3 InsertTest4 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 SizeTest1 , ,ContainsTest4 GetMaxTest3 GetMinTest3 LevelTest1 LevelTest2 LevelTest3 LevelTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest2 SizeTest3 , ,
41,Fri May 01 22:27:45 EDT 2020,93,38,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4+ GetMaxTest1 GetMaxTest2 GetMaxTest3+ GetMinTest1 GetMinTest2 GetMinTest3+ InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1+ LevelTest3+ OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1+ RemoveTest2+ RemoveTest3+ RemoveTest4+ SizeTest1 SizeTest2+ SizeTest3+ , ,LevelTest2 LevelTest4 , ,
42,Fri May 01 22:28:01 EDT 2020,93,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest3 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,LevelTest2 LevelTest4 , ,
43,Sat May 02 13:08:27 EDT 2020,93,0,Assignment4Suite,ContainsTest1 ContainsTest2 ContainsTest3 ContainsTest4 GetMaxTest1 GetMaxTest2 GetMaxTest3 GetMinTest1 GetMinTest2 GetMinTest3 InsertTest1 InsertTest2 InsertTest3 InsertTest4 LevelTest1 LevelTest3 OrderingTest1 OrderingTest2 OrderingTest3 OrderingTest4 RemoveTest1 RemoveTest2 RemoveTest3 RemoveTest4 SizeTest1 SizeTest2 SizeTest3 , ,LevelTest2 LevelTest4 , ,
